CVE,Severity,Year,Month,Patches,Affected Versions,cwe,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity
CVE-2023-40134,High,2023,11,Android Security Bulletins,,NVD-CWE-Other,"In isFullScreen of FillUi.java, there is a possible way to view another user's images due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:09.130,2023-10-30T17:18:42.247,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW
CVE-2023-40135,High,2023,11,Android Security Bulletins,,NVD-CWE-Other,"In applyCustomDescription of SaveUi.java, there is a possible way to view another user's images due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:09.170,2023-10-30T17:19:07.977,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW
CVE-2023-40136,High,2023,11,Android Security Bulletins,,NVD-CWE-Other,"In setHeader of DialogFillUi.java, there is a possible way to view another user's images due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:09.217,2023-10-30T17:15:40.547,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW
CVE-2023-40137,High,2023,11,Android Security Bulletins,,NVD-CWE-Other,"In multiple functions of DialogFillUi.java, there is a possible way to view another user's images due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:09.263,2023-10-30T17:15:50.133,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW
CVE-2023-40138,High,2023,11,Android Security Bulletins,,NVD-CWE-Other,"In FillUi of FillUi.java, there is a possible way to view another user's images due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:09.307,2023-10-30T17:16:08.143,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW
CVE-2023-40139,High,2023,11,Android Security Bulletins,,CWE-610,"In FillUi of FillUi.java, there is a possible way to view another user's images due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:09.353,2023-11-08T00:51:24.077,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-40140,High,2023,11,Android Security Bulletins,,CWE-416,"In android_view_InputDevice_create of android_view_InputDevice.cpp, there is a possible way to execute arbitrary code due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:09.397,2023-11-08T00:49:07.443,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-40125,High,2023,11,Android Security Bulletins,,NVD-CWE-noinfo,"In onCreate of ApnEditor.java, there is a possible way for a Guest user to change the APN due to a permission bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:08.807,2023-10-30T17:13:55.827,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-40127,High,2023,11,Android Security Bulletins,,NVD-CWE-Other,"In multiple locations, there is a possible way to access screenshots due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:08.850,2023-10-30T17:18:28.157,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW
CVE-2023-40130,High,2023,11,Android Security Bulletins,,NVD-CWE-noinfo,"In onBindingDied of CallRedirectionProcessor.java, there is a possible permission bypass due to a logic error in the code. This could lead to local escalation of privilege and background activity launch with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-27T21:15:08.993,2023-10-30T17:14:33.160,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33034,High,2023,11,Android Security Bulletins,,CWE-787,Memory corruption while parsing the ADSP response command.,None,2023-10-03T06:15:27.607,2024-04-12T17:17:17.983,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33034,High,2023,11,Android Security Bulletins,,CWE-195,Memory corruption while parsing the ADSP response command.,None,2023-10-03T06:15:27.607,2024-04-12T17:17:17.983,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33035,High,2023,11,Android Security Bulletins,,CWE-120,Memory corruption while invoking callback function of AFE from ADSP.,None,2023-10-03T06:15:27.787,2024-04-12T17:17:18.170,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33035,High,2023,11,Android Security Bulletins,,CWE-120,Memory corruption while invoking callback function of AFE from ADSP.,None,2023-10-03T06:15:27.787,2024-04-12T17:17:18.170,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21394,High,2023,11,Android Security Bulletins,,NVD-CWE-Other,"In registerPhoneAccount of TelecomServiceImpl.java, there is a possible way to reveal images from another user due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T18:15:09.813,2023-12-22T01:15:08.937,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-33031,High,2023,12,Android Security Bulletins,,CWE-787,Memory corruption in Automotive Audio while copying data from ADSP shared buffer to the VOC packet data buffer.,None,2023-11-07T06:15:10.633,2024-04-12T17:17:17.647,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33031,High,2023,12,Android Security Bulletins,,CWE-120,Memory corruption in Automotive Audio while copying data from ADSP shared buffer to the VOC packet data buffer.,None,2023-11-07T06:15:10.633,2024-04-12T17:17:17.647,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33055,High,2023,12,Android Security Bulletins,,CWE-787,Memory Corruption in Audio while invoking callback function in driver from ADSP.,None,2023-11-07T06:15:11.273,2024-04-12T17:17:19.530,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33055,High,2023,12,Android Security Bulletins,,CWE-120,Memory Corruption in Audio while invoking callback function in driver from ADSP.,None,2023-11-07T06:15:11.273,2024-04-12T17:17:19.530,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33059,High,2023,12,Android Security Bulletins,,CWE-787,Memory corruption in Audio while processing the VOC packet data from ADSP.,None,2023-11-07T06:15:11.570,2024-04-12T17:17:20.073,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33059,High,2023,12,Android Security Bulletins,,CWE-191,Memory corruption in Audio while processing the VOC packet data from ADSP.,None,2023-11-07T06:15:11.570,2024-04-12T17:17:20.073,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-28572,Medium,2023,12,Android Security Bulletins,,CWE-787,Memory corruption in WLAN HOST while processing the WLAN scan descriptor list.,None,2023-11-07T06:15:10.323,2024-04-12T17:17:10.347,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,8.8,HIGH
CVE-2023-28572,Medium,2023,12,Android Security Bulletins,,CWE-126,Memory corruption in WLAN HOST while processing the WLAN scan descriptor list.,None,2023-11-07T06:15:10.323,2024-04-12T17:17:10.347,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,8.8,HIGH
CVE-2023-28553,Medium,2023,12,Android Security Bulletins,,NVD-CWE-noinfo,Information Disclosure in WLAN Host when processing WMI event command.,None,2023-11-07T06:15:08.987,2024-04-12T17:17:03.977,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-28553,Medium,2023,12,Android Security Bulletins,,CWE-126,Information Disclosure in WLAN Host when processing WMI event command.,None,2023-11-07T06:15:08.987,2024-04-12T17:17:03.977,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-40088,Critical,2024,1,Android Security Bulletins,,CWE-416,"In callback_thread_event of com_android_bluetooth_btservice_AdapterService.cpp, there is a possible memory corruption due to a use after free. This could lead to remote (proximal/adjacent) code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:24.230,2024-02-02T03:15:16.057,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH
CVE-2023-21267,High,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In multiple functions of KeyguardViewMediator.java, there is a possible way to bypass lockdown mode with screen pinning due to a logic error in the code. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-08-14T21:15:12.243,2024-05-07T21:15:07.873,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-40073,High,2024,1,Android Security Bulletins,,NVD-CWE-Other,"In visitUris of Notification.java, there is a possible cross-user media read due to Confused Deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:23.553,2024-02-02T16:29:18.777,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-40074,High,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In saveToXml of PersistableBundle.java, invalid data could lead to local persistent denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:23.607,2024-02-02T16:29:22.447,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM
CVE-2023-40075,High,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In forceReplaceShortcutInner of ShortcutPackage.java, there is a possible way to register unlimited packages due to a missing bounds check. This could lead to local denial of service which results in a boot loop with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:23.660,2024-02-02T16:29:25.807,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM
CVE-2023-40091,High,2024,1,Android Security Bulletins,,CWE-787,"In onTransact of IncidentService.cpp, there is a possible out of bounds write due to memory corruption. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:24.387,2024-02-02T03:15:39.110,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-40094,High,2024,1,Android Security Bulletins,,CWE-862,"In keyguardGoingAway of ActivityTaskManagerService.java, there is a possible lock screen bypass due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:24.493,2024-02-02T03:10:05.053,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-40095,High,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In createDontSendToRestrictedAppsBundle of PendingIntentUtils.java, there is a possible background activity launch due to a missing check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:24.547,2024-02-02T03:09:57.887,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-40090,High,2024,1,Android Security Bulletins,,CWE-203,"In BTM_BleVerifySignature of btm_ble.cc, there is a possible way to bypass signature validation due to side channel information disclosure. This could lead to remote escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:24.337,2024-02-02T03:15:34.857,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE,6.5,MEDIUM
CVE-2023-40084,High,2024,1,Android Security Bulletins,,CWE-416,"In run of MDnsSdListener.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:24.130,2024-02-09T00:24:31.993,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-28588,High,2024,1,Android Security Bulletins,,CWE-190,Transient DOS in Bluetooth Host while rfc slot allocation.,None,2023-12-05T03:15:10.103,2024-04-12T16:15:12.540,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH
CVE-2023-28588,High,2024,1,Android Security Bulletins,,CWE-190,Transient DOS in Bluetooth Host while rfc slot allocation.,None,2023-12-05T03:15:10.103,2024-04-12T16:15:12.540,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH
CVE-2023-33092,High,2024,1,Android Security Bulletins,,CWE-119,"Memory corruption while processing pin reply in Bluetooth, when pin code received from APP layer is greater than expected size.",None,2023-12-05T03:15:14.143,2024-04-12T16:15:26.160,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33092,High,2024,1,Android Security Bulletins,,CWE-120,"Memory corruption while processing pin reply in Bluetooth, when pin code received from APP layer is greater than expected size.",None,2023-12-05T03:15:14.143,2024-04-12T16:15:26.160,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33107,High,2024,1,Android Security Bulletins,,CWE-190,Memory corruption in Graphics Linux while assigning shared virtual memory region during IOCTL call.,None,2023-12-05T03:15:14.860,2024-04-12T16:15:28.040,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33107,High,2024,1,Android Security Bulletins,,CWE-190,Memory corruption in Graphics Linux while assigning shared virtual memory region during IOCTL call.,None,2023-12-05T03:15:14.860,2024-04-12T16:15:28.040,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33063,High,2024,1,Android Security Bulletins,,CWE-416,Memory corruption in DSP Services during a remote call from HLOS to DSP.,None,2023-12-05T03:15:12.067,2024-04-12T16:15:20.047,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33063,High,2024,1,Android Security Bulletins,,CWE-416,Memory corruption in DSP Services during a remote call from HLOS to DSP.,None,2023-12-05T03:15:12.067,2024-04-12T16:15:20.047,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21120,High,2024,1,Android Security Bulletins,,CWE-416,"In multiple functions of cdm_engine.cpp, there is a possible use-after-free due to improper locking. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-258188673",None,2023-06-15T19:15:09.507,2023-06-22T14:11:19.663,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21120,High,2024,1,Android Security Bulletins,,CWE-667,"In multiple functions of cdm_engine.cpp, there is a possible use-after-free due to improper locking. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-258188673",None,2023-06-15T19:15:09.507,2023-06-22T14:11:19.663,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21101,High,2024,1,Android Security Bulletins,,CWE-362,"In multiple functions of WVDrmPlugin.cpp, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-258189255",None,2023-06-15T19:15:09.333,2023-06-21T12:58:13.473,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH
CVE-2023-21101,High,2024,1,Android Security Bulletins,,CWE-416,"In multiple functions of WVDrmPlugin.cpp, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-258189255",None,2023-06-15T19:15:09.333,2023-06-21T12:58:13.473,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH
CVE-2021-39810,High,2024,1,Android Security Bulletins,,CWE-862,"In NFC, there is a possible way to setup a default contactless payment app without user consent due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:47.503,2023-11-03T16:46:09.950,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21313,High,2024,1,Android Security Bulletins,,CWE-862,"In Core, there is a possible way to forward calls without user knowledge due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:48.537,2023-11-06T17:55:11.940,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21343,High,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In ActivityStarter, there is a possible background activity launch due to an unsafe PendingIntent. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:50.437,2023-11-07T00:41:57.087,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21362,High,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In Usage, there is a possible permanent DoS due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:51.837,2023-11-03T18:58:33.967,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM
CVE-2023-35674,High,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In onCreate of WindowState.java, there is a possible way to launch a background activity due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-09-11T21:15:42.193,2023-09-14T01:28:46.143,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2022-20531,Medium,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In Telecom, there is a possible way to determine whether an app is installed, without query permissions, due to side channel information disclosure. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2022-12-16T16:15:17.947,2024-01-12T21:57:29.507,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-21294,Medium,2024,1,Android Security Bulletins,,CWE-862,"In Slice, there is a possible disclosure of installed packages due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:47.717,2023-11-03T16:46:37.073,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-21298,Medium,2024,1,Android Security Bulletins,,CWE-203,"In Slice, there is a possible disclosure of installed applications due to side channel information disclosure. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:47.887,2023-11-06T17:45:14.737,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21300,Medium,2024,1,Android Security Bulletins,,CWE-203,"In PackageManager, there is a possible way to determine whether an app is installed, without query permissions, due to side channel information disclosure. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:47.973,2023-11-06T17:45:39.737,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-21309,Medium,2024,1,Android Security Bulletins,,CWE-125,"In libcore, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:48.367,2023-11-06T17:48:07.720,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-21314,Medium,2024,1,Android Security Bulletins,,CWE-125,"In Bluetooth, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:48.583,2023-11-06T17:55:37.277,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM
CVE-2023-21339,Medium,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In Minikin, there is a possible way to trigger ANR by showing a malicious message due to resource exhaustion. This could lead to remote denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:49.783,2023-11-07T00:44:34.783,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH
CVE-2023-21341,Medium,2024,1,Android Security Bulletins,,CWE-862,"In Permission Manager, there is a possible way to bypass required permissions due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:49.927,2023-11-07T00:42:51.530,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21350,Medium,2024,1,Android Security Bulletins,,CWE-203,"In Media Projection, there is a possible way to determine whether an app is installed, without query permissions, due to side channel information disclosure. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:51.250,2023-11-04T03:22:37.570,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-21359,Medium,2024,1,Android Security Bulletins,,CWE-125,"In Bluetooth, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure in the Bluetooth server with System execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:51.697,2023-11-04T03:20:39.810,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM
CVE-2023-21360,Medium,2024,1,Android Security Bulletins,,CWE-787,"In Bluetooth, there is a possible out of bounds write due to improper input validation. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T17:15:51.753,2023-11-04T03:20:32.843,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM
CVE-2023-21373,Medium,2024,1,Android Security Bulletins,,CWE-862,"In Telephony, there is a possible way for a guest user to change the preferred SIM due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T18:15:08.973,2023-11-04T03:22:52.047,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21376,Medium,2024,1,Android Security Bulletins,,NVD-CWE-noinfo,"In Telephony, there is a possible way to retrieve the ICCID due to a logic error in the code. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T18:15:09.100,2023-11-03T19:03:06.437,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-21379,Medium,2024,1,Android Security Bulletins,,CWE-125,"In Bluetooth, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure in the Bluetooth server with System execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T18:15:09.223,2023-11-03T19:03:36.313,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM
CVE-2023-40101,Medium,2024,1,Android Security Bulletins,,CWE-125,"In collapse of canonicalize_md.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-10-30T18:15:10.027,2023-11-07T00:52:28.560,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM
CVE-2023-21636,Medium,2024,1,Android Security Bulletins,,CWE-129,Memory Corruption due to improper validation of array index in Linux while updating adn record.,None,2023-09-05T07:15:12.247,2024-04-12T17:16:44.023,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-21636,Medium,2024,1,Android Security Bulletins,,CWE-129,Memory Corruption due to improper validation of array index in Linux while updating adn record.,None,2023-09-05T07:15:12.247,2024-04-12T17:16:44.023,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-40077,Critical,2024,2,Android Security Bulletins,,CWE-362,"In multiple functions of MetaDataBase.cpp, there is a possible UAF write due to a race condition. This could lead to remote escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2023-12-04T23:15:23.760,2024-02-02T16:29:32.827,cvssMetricV31,NETWORK,HIGH,NONE,NONE,HIGH,HIGH,HIGH,8.1,HIGH
CVE-2023-33110,High,2024,2,Android Security Bulletins,,CWE-362,"The session index variable in PCM host voice audio driver initialized before PCM open, accessed during event callback from ADSP and reset during PCM close may lead to race condition between event callback - PCM close and reset session index causing memory corruption.",None,2024-01-02T06:15:11.570,2024-04-12T16:15:29.317,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH
CVE-2023-33110,High,2024,2,Android Security Bulletins,,CWE-823,"The session index variable in PCM host voice audio driver initialized before PCM open, accessed during event callback from ADSP and reset during PCM close may lead to race condition between event callback - PCM close and reset session index causing memory corruption.",None,2024-01-02T06:15:11.570,2024-04-12T16:15:29.317,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH
CVE-2023-33117,High,2024,2,Android Security Bulletins,,CWE-416,Memory corruption when HLOS allocates the response payload buffer to copy the data received from ADSP in response to AVCS_LOAD_MODULE command.,None,2024-01-02T06:15:12.580,2024-04-12T16:15:30.493,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33117,High,2024,2,Android Security Bulletins,,CWE-416,Memory corruption when HLOS allocates the response payload buffer to copy the data received from ADSP in response to AVCS_LOAD_MODULE command.,None,2024-01-02T06:15:12.580,2024-04-12T16:15:30.493,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33120,High,2024,2,Android Security Bulletins,,CWE-416,Memory corruption in Audio when memory map command is executed consecutively in ADSP.,None,2024-01-02T06:15:12.957,2024-04-12T16:15:30.950,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
CVE-2023-33120,High,2024,2,Android Security Bulletins,,CWE-416,Memory corruption in Audio when memory map command is executed consecutively in ADSP.,None,2024-01-02T06:15:12.957,2024-04-12T16:15:30.950,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH
