ID,CVE,descrip,vul_true,SPL,SMR,date,last_mod,severity,confid,integrity,availability,req_privileges,attack_vector,attack_complexity,user_req,cwe,cwe_info
2238,CVE-2023-28588,Transient DOS in Bluetooth Host while rfc slot allocation.,,23-Dec,NULL,2023-12-05T03:15:10.103,2024-04-12T16:15:12.540,HIGH,NONE,NONE,HIGH,NONE,NETWORK,LOW,NONE,CWE-190,"The product performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control. "
2239,CVE-2023-28586,Information disclosure when the trusted application metadata symbol addresses are accessed while loading an ELF in TEE.,,23-Dec,NULL,2023-12-05T03:15:09.750,2024-04-12T16:15:11.777,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,CWE-119,"The product performs operations on a memory buffer, but it can read from or write to a memory location that is outside of the intended boundary of the buffer. "
2240,CVE-2023-33022,Memory corruption in HLOS while invoking IOCTL calls from user-space.,,23-Dec,NULL,2023-12-05T03:15:10.660,2024-04-12T16:15:13.993,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-190,CWE-680","The product performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control. ,The product performs a calculation to determine how much memory to allocate, but an integer overflow can occur that causes less memory to be allocated than expected, leading to a buffer overflow. "
2241,CVE-2023-28587,Memory corruption in BT controller while parsing debug commands with specific sub-opcodes at HCI interface level.,,23-Dec,NULL,2023-12-05T03:15:09.927,2024-04-12T16:15:12.210,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-119,CWE-787","The product performs operations on a memory buffer, but it can read from or write to a memory location that is outside of the intended boundary of the buffer. ,The product writes data past the end, or before the beginning, of the intended buffer. "
2242,CVE-2023-40073,"In visitUris of Notification.java, there is a possible cross-user media read due to Confused Deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:23.553,2024-02-02T16:29:18.777,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-Other,NVD-CWE-Other
2243,CVE-2023-40092,"In verifyShortcutInfoPackage of ShortcutService.java, there is a possible way to see another user's image due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:24.440,2024-02-02T03:15:44.960,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-Other,NVD-CWE-Other
2244,CVE-2023-45774,"In fixUpIncomingShortcutInfo of ShortcutService.java, there is a possible way to view another user's image due to a confused deputy. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:26.483,2024-02-02T03:13:23.130,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-Other,NVD-CWE-Other
2245,CVE-2023-40098,"In mOnDone of NotificationConversationInfo.java, there is a possible way to access app notification data of another user due to a logic error in the code. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:24.707,2024-02-02T03:14:34.950,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2246,CVE-2023-40094,"In keyguardGoingAway of ActivityTaskManagerService.java, there is a possible lock screen bypass due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:24.493,2024-02-02T03:10:05.053,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action. 
2247,CVE-2023-40082,"In modify_for_next_stage of fdt.rs, there is a possible way to render KASLR ineffective due to improperly used crypto. This could lead to remote escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:24.023,2024-02-15T20:46:11.673,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2248,CVE-2023-21215,"In DevmemIntAcquireRemoteCtx of devicemem_server.c, there is a possible arbitrary code execution due to a race condition. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.523,2023-12-22T01:15:08.500,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2249,CVE-2023-21227,"In HTBLogKM of htbserver.c, there is a possible information disclosure due to log information disclosure. This could lead to local information disclosure in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.720,2023-12-22T01:15:08.740,HIGH,HIGH,NONE,NONE,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2250,CVE-2023-21228,"In PMRChangeSparseMemOSMem of physmem_osmem_linux.c, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.767,2023-12-22T01:15:08.810,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2251,CVE-2023-21216,"In PMRChangeSparseMemOSMem of physmem_osmem_linux.c, there is a possible arbitrary code execution due to a use after free. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.570,2023-12-22T01:15:08.563,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2252,CVE-2023-21218,"In PMRChangeSparseMemOSMem of physmem_osmem_linux.c, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.667,2023-12-22T01:15:08.683,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2253,CVE-2023-21166,"In RGXBackingZSBuffer of rgxta3d.c, there is a possible arbitrary code execution due to a use after free. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.477,2023-12-22T01:15:08.430,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2254,CVE-2023-21164,"In DevmemIntMapPMR of devicemem_server.c, there is a possible arbitrary code execution due to a use after free. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.430,2023-12-22T01:15:08.367,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2255,CVE-2023-21163,"In PMR_ReadBytes of pmr.c, there is a possible arbitrary code execution due to a use after free. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.377,2023-12-22T01:15:08.300,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2256,CVE-2023-21162,"In RGXUnbackingZSBuffer of rgxta3d.c, there is a possible arbitrary code execution due to a use after free. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.217,2023-12-22T01:15:08.140,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2257,CVE-2023-21217,"In PMRWritePMPageList of TBD, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.617,2023-12-22T01:15:08.627,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2258,CVE-2023-40089,"In getCredentialManagerPolicy of DevicePolicyManagerService.java, there is a possible method for users to select credential managers without permission due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:24.283,2024-02-02T03:15:30.553,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action. 
2259,CVE-2023-33054,Cryptographic issue in GPS HLOS Driver while downloading Qualcomm GNSS assistance data.,,23-Dec,NULL,2023-12-05T03:15:11.880,2024-04-12T16:15:18.700,CRITICAL,HIGH,HIGH,NONE,NONE,NETWORK,LOW,NONE,CWE-287,"When an actor claims to have a given identity, the product does not prove or insufficiently proves that the claim is correct. "
2260,CVE-2023-40097,"In hasPermissionForActivity of PackageManagerHelper.java, there is a possible URI grant due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:24.657,2024-02-02T03:14:39.080,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
2261,CVE-2023-3889,"A local non-privileged user can make improper GPU memory processing operations. If the operations are carefully prepared, then they could be used to gain access to already freed memory.

",,23-Dec,NULL,2023-11-07T16:15:28.637,2023-11-14T20:20:43.367,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-119,CWE-667","The product performs operations on a memory buffer, but it can read from or write to a memory location that is outside of the intended boundary of the buffer. ,The product does not properly acquire or release a lock on a resource, leading to unexpected resource state changes and behaviors. "
2262,CVE-2023-4272,"A local non-privileged user can make GPU processing operations that expose sensitive data from previously freed memory. 

",,23-Dec,NULL,2023-11-07T16:15:29.250,2023-11-14T20:21:21.940,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,"CWE-200,CWE-1251","The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information. ,The product's architecture mirrors regions without ensuring that their contents always stay in sync. "
2263,CVE-2023-21394,"In registerPhoneAccount of TelecomServiceImpl.java, there is a possible way to reveal images from another user due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-10-30T18:15:09.813,2023-12-22T01:15:08.937,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-Other,NVD-CWE-Other
2264,CVE-2023-33081,Transient DOS while converting TWT (Target Wake Time) frame parameters in the OTA broadcast.,,23-Dec,NULL,2023-12-05T03:15:12.957,2024-04-12T16:15:23.927,HIGH,NONE,NONE,HIGH,NONE,NETWORK,LOW,NONE,"CWE-125,CWE-126","The product reads data past the end, or before the beginning, of the intended buffer. ,The product reads from a buffer using buffer access mechanisms such as indexes or pointers that reference memory locations after the targeted buffer. "
2265,CVE-2023-33089,Transient DOS when processing a NULL buffer while parsing WLAN vdev.,,23-Dec,NULL,2023-12-05T03:15:13.893,2024-04-12T16:15:25.697,HIGH,NONE,NONE,HIGH,NONE,NETWORK,LOW,NONE,CWE-476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit. "
2266,CVE-2023-33053,Memory corruption in Kernel while parsing metadata.,,23-Dec,NULL,2023-12-05T03:15:11.707,2024-04-12T16:15:18.403,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-129,"The product uses untrusted input when calculating or using an array index, but the product does not validate or incorrectly validates the index to ensure the index references a valid position within the array. "
2267,CVE-2023-33079,Memory corruption in Audio while running invalid audio recording from ADSP.,,23-Dec,NULL,2023-12-05T03:15:12.600,2024-04-12T16:15:23.100,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-119,CWE-823","The product performs operations on a memory buffer, but it can read from or write to a memory location that is outside of the intended boundary of the buffer. ,The product performs pointer arithmetic on a valid pointer, but it uses an offset that can point outside of the intended range of valid memory locations for the resulting pointer. "
2268,CVE-2023-33098,"Transient DOS while parsing WPA IES, when it is passed with length more than expected size.",,23-Dec,NULL,2023-12-05T03:15:14.493,2024-04-12T16:15:26.933,HIGH,NONE,NONE,HIGH,NONE,NETWORK,LOW,NONE,"CWE-125,CWE-126","The product reads data past the end, or before the beginning, of the intended buffer. ,The product reads from a buffer using buffer access mechanisms such as indexes or pointers that reference memory locations after the targeted buffer. "
2269,CVE-2023-33087,Memory corruption in Core while processing RX intent request.,,23-Dec,NULL,2023-12-05T03:15:13.520,2024-04-12T16:15:24.917,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. "
2270,CVE-2023-33092,"Memory corruption while processing pin reply in Bluetooth, when pin code received from APP layer is greater than expected size.",,23-Dec,NULL,2023-12-05T03:15:14.143,2024-04-12T16:15:26.160,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-119,CWE-120","The product performs operations on a memory buffer, but it can read from or write to a memory location that is outside of the intended boundary of the buffer. ,The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. "
2271,CVE-2023-33088,Memory corruption when processing cmd parameters while parsing vdev.,,23-Dec,NULL,2023-12-05T03:15:13.703,2024-04-12T16:15:25.170,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit. "
2272,CVE-2023-33080,Transient DOS while parsing a vender specific IE (Information Element) of reassociation response management frame.,,23-Dec,NULL,2023-12-05T03:15:12.773,2024-04-12T16:15:23.350,HIGH,NONE,NONE,HIGH,NONE,NETWORK,LOW,NONE,"CWE-125,CWE-126","The product reads data past the end, or before the beginning, of the intended buffer. ,The product reads from a buffer using buffer access mechanisms such as indexes or pointers that reference memory locations after the targeted buffer. "
2273,CVE-2023-33097,Transient DOS in WLAN Firmware while processing a FTMR frame.,,23-Dec,NULL,2023-12-05T03:15:14.317,2024-04-12T16:15:26.680,HIGH,NONE,NONE,HIGH,NONE,NETWORK,LOW,NONE,"CWE-125,CWE-126","The product reads data past the end, or before the beginning, of the intended buffer. ,The product reads from a buffer using buffer access mechanisms such as indexes or pointers that reference memory locations after the targeted buffer. "
2274,CVE-2023-33107,Memory corruption in Graphics Linux while assigning shared virtual memory region during IOCTL call.,,23-Dec,NULL,2023-12-05T03:15:14.860,2024-04-12T16:15:28.040,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-190,"The product performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control. "
2275,CVE-2023-45777,"In checkKeyIntentParceledCorrectly of AccountManagerService.java, there is a possible way to launch arbitrary activities using system privileges due to Parcel Mismatch. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:26.623,2024-02-02T03:14:19.097,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2276,CVE-2023-33106,Memory corruption while submitting a large list of sync points in an AUX command to the IOCTL_KGSL_GPU_AUX_COMMAND.,,23-Dec,NULL,2023-12-05T03:15:14.673,2024-04-12T16:15:27.653,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-823,CWE-416","The product performs pointer arithmetic on a valid pointer, but it uses an offset that can point outside of the intended range of valid memory locations for the resulting pointer. ,Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
2277,CVE-2023-45779,"In the APEX module framework of AOSP, there is a possible malicious update to platform components due to improperly used crypto. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. More details on this can be found in the referenced links.
",,23-Dec,NULL,2023-12-04T23:15:26.673,2024-02-01T00:15:54.673,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2278,CVE-2023-32847,"In audio, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS08241940; Issue ID: ALPS08241940.",,23-Dec,NULL,2023-12-04T04:15:07.663,2023-12-07T16:36:52.073,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
2279,CVE-2023-32848,"In vdec, there is a possible out of bounds write due to type confusion. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS08163896; Issue ID: ALPS08163896.",,23-Dec,NULL,2023-12-04T04:15:07.710,2023-12-07T16:36:59.973,MEDIUM,HIGH,HIGH,HIGH,HIGH,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
2280,CVE-2023-32850,"In decoder, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS08016659; Issue ID: ALPS08016659.",,23-Dec,NULL,2023-12-04T04:15:07.807,2023-12-07T16:36:32.290,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
2281,CVE-2023-32851,"In decoder, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS08016652; Issue ID: ALPS08016652.",,23-Dec,NULL,2023-12-04T04:15:07.857,2023-12-07T16:36:21.827,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
2282,CVE-2023-21401,"In DevmemIntChangeSparse of devicemem_server.c, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.970,2023-12-22T01:15:09.033,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2283,CVE-2023-21402,"In MMU_UnmapPages of mmu_common.c, there is a possible out of bounds read due to improper input validation. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:23.027,2023-12-22T01:15:09.100,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2284,CVE-2023-21263,"   In OSMMapPMRGeneric of pmr_os.c, there is a possible out of bounds write due to an uncaught exception. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:22.813,2023-12-22T01:15:08.870,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2285,CVE-2023-35690," In RGXDestroyHWRTData of rgxta3d.c, there is a possible arbitrary code execution due to an uncaught exception. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:23.507,2023-12-22T01:15:09.303,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2286,CVE-2023-21403,"In RGXDestroyZSBufferKM of rgxta3d.c, there is a possible arbitrary code execution due to an uncaught exception. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:23.070,2023-12-22T01:15:09.167,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2287,CVE-2023-40103,"In multiple locations, there is a possible way to corrupt memory due to a double free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:24.757,2024-02-02T03:14:29.707,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-415,"The product calls free() twice on the same memory address, potentially leading to modification of unexpected memory locations. "
2288,CVE-2023-21267,"In multiple functions of KeyguardViewMediator.java, there is a possible way to bypass lockdown mode with screen pinning due to a logic error in the code. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-08-14T21:15:12.243,2024-05-07T21:15:07.873,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2289,CVE-2023-40074,"In saveToXml of PersistableBundle.java, invalid data could lead to local persistent denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",,23-Dec,NULL,2023-12-04T23:15:23.607,2024-02-02T16:29:22.447,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2290,CVE-2023-40099,CVE-ID Not Found,,23-Dec,NULL,,,,,,,,,,,NULL,NULL
2291,CVE-2023-33063,Memory corruption in DSP Services during a remote call from HLOS to DSP.,,23-Dec,NULL,2023-12-05T03:15:12.067,2024-04-12T16:15:20.047,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
2292,CVE-2021-35097,"Possible authentication bypass due to improper order of signature verification and hashing in the signature verification call in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,24-Jan,NULL,2022-09-02T12:15:08.777,2022-09-08T20:22:28.397,MEDIUM,HIGH,HIGH,HIGH,NONE,PHYSICAL,LOW,NONE,CWE-347,"The product does not verify, or incorrectly verifies, the cryptographic signature for data. "
2293,CVE-2021-35113,"Possible authentication bypass due to improper order of signature verification and hashing in the signature verification call in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables",,24-Jan,NULL,2022-09-02T12:15:08.997,2022-09-08T20:18:40.510,MEDIUM,HIGH,HIGH,HIGH,NONE,PHYSICAL,LOW,NONE,CWE-347,"The product does not verify, or incorrectly verifies, the cryptographic signature for data. "
2294,CVE-2021-35134,"Due to insufficient validation of ELF headers, an Incorrect Calculation of Buffer Size can occur in Boot leading to memory corruption in Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile",,24-Jan,NULL,2022-09-02T12:15:09.227,2023-04-19T17:10:55.030,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,NONE,CWE-131,"The product does not correctly calculate the size to be used when allocating a buffer, which could lead to a buffer overflow. "
2295,CVE-2022-22088,Memory corruption in Bluetooth HOST due to buffer overflow while parsing the command response received from remote,,24-Jan,NULL,2023-01-09T08:15:11.143,2023-08-08T14:21:49.707,HIGH,HIGH,HIGH,HIGH,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
2296,CVE-2022-41674,An issue was discovered in the Linux kernel before 5.19.16. Attackers able to inject WLAN frames could cause a buffer overflow in the ieee80211_bss_info_update function in net/mac80211/scan.c.,,24-Jan,NULL,2022-10-14T00:15:09.477,2023-11-07T03:52:53.323,HIGH,HIGH,NONE,HIGH,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
2297,CVE-2022-42720,Various refcounting bugs in the multi-BSS handling in the mac80211 stack in the Linux kernel 5.1 through 5.19.x before 5.19.16 could be used by local attackers (able to inject WLAN frames) to trigger use-after-free conditions to potentially execute code.,,24-Jan,NULL,2022-10-14T00:15:09.533,2023-11-07T03:53:24.950,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
2298,CVE-2022-42719,A use-after-free in the mac80211 stack when parsing a multi-BSSID element in the Linux kernel 5.2 through 5.19.x before 5.19.16 could be used by attackers (able to inject WLAN frames) to crash the kernel and potentially execute code.,,24-Jan,NULL,2022-10-13T23:15:11.597,2023-11-07T03:53:24.857,HIGH,HIGH,HIGH,HIGH,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
2299,CVE-2022-42721,"A list management bug in BSS handling in the mac80211 stack in the Linux kernel 5.1 through 5.19.x before 5.19.16 could be used by local attackers (able to inject WLAN frames) to corrupt a linked list and, in turn, potentially execute code.",,24-Jan,NULL,2022-10-14T00:15:09.587,2023-11-07T03:53:25.207,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-835,"The product contains an iteration or loop with an exit condition that cannot be reached, i.e., an infinite loop. "
2300,CVE-2022-38181,"The Arm Mali GPU kernel driver allows unprivileged users to access freed memory because GPU memory operations are mishandled. This affects Bifrost r0p0 through r38p1, and r39p0; Valhall r19p0 through r38p1, and r39p0; and Midgard r4p0 through r32p0.",,24-Jan,NULL,2022-10-25T19:15:11.487,2023-12-13T13:51:52.563,HIGH,HIGH,HIGH,HIGH,LOW,NETWORK,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
2301,CVE-2022-36449,"An issue was discovered in the Arm Mali GPU Kernel Driver. A non-privileged user can make improper GPU processing operations to gain access to already freed memory, write a limited amount outside of buffer bounds, or to disclose details of memory mappings. This affects Midgard r4p0 through r32p0, Bifrost r0p0 through r38p0 and r39p0 before r38p1, and Valhall r19p0 through r38p0 and r39p0 before r38p1.",,24-Jan,NULL,2022-09-01T03:15:16.050,2022-09-29T15:55:02.097,MEDIUM,LOW,LOW,NONE,NONE,NETWORK,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
2302,CVE-2022-33917,An issue was discovered in the Arm Mali GPU Kernel Driver (Valhall r29p0 through r38p0). A non-privileged user can make improper GPU processing operations to gain access to already freed memory.,,24-Jan,NULL,2022-08-02T23:15:18.177,2022-09-04T19:29:59.867,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
2303,CVE-2022-22706,"Arm Mali GPU Kernel Driver allows a non-privileged user to achieve write access to read-only memory pages. This affects Midgard r26p0 through r31p0, Bifrost r0p0 through r35p0, and Valhall r19p0 through r35p0.",,24-Jan,NULL,2022-03-03T15:15:08.610,2023-08-08T14:21:49.707,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-119,"The product performs operations on a memory buffer, but it can read from or write to a memory location that is outside of the intended boundary of the buffer. "
