CVE,Year,Month,descriptions,published,last_modified,version,Date_pixel,ID,year_asb,month_asb,spl_type_asb,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2020-0465,2022,12,"In various methods of hid-multitouch.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-162844689References: Upstream kernel",2020-12-14T22:15:14.223,2021-03-08T16:23:42.677,cvssMetricV31,2022-12-01,5157,2020,12,12/5/20,,"A-162844689,","https://android.googlesource.com/kernel/common/+/35556bed836f,https://android.googlesource.com/kernel/common/+/bce1305c0ece",EoP,High,,Kernel,,"In various methods of hid-multitouch.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-162844689References: Upstream kernel",,2020-12-14T22:15:14.223,2021-03-08T16:23:42.677,CWE-787,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,HIGH,HIGH,HIGH,6.8,MEDIUM,Out-of-bounds Write,2020-12-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
CVE-2023-0266,2023,04,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,cvssMetricV31,2023-04-01,2174,2023,05,5/5/23,,"A-265303544,","https://android.googlesource.com/kernel/common/+/cc6c5c7fa237f65b08b9618188efe4b24b9cd886"" rel=""noreferrer",EoP,Moderate,,Kernel,,"A use after free vulnerability exists in the ALSA PCM package in the Linux Kernel. SNDRV_CTL_IOCTL_ELEM_{READ|WRITE}32 is missing locks that can be used in a use-after-free that can result in a priviledge escalation to gain ring0 access from the system user. We recommend upgrading past commit 56b88b50565cd8b946a2d00b0c83927b7ebb055e
",,2023-01-30T14:15:10.500,2023-08-29T17:59:37.930,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-05-01
