ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date,earliest_version,latest_version
5033,CVE-2020-0010,2020,3,3/5/20,,A-137014293,,EoP,High,,FPC Fingerprint TEE,,"In fpc_ta_get_build_info of fpc_ta_kpi.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-137014293References: N/A",,2020-03-10T20:15:20.447,2020-03-11T12:39:40.167,CWE-787,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2020-03-01,,
5034,CVE-2020-0011,2020,3,3/5/20,,A-137648045,,EoP,High,,FPC Fingerprint TEE,,"In get_auth_result of fpc_ta_hw_auth.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-137648045References: N/A",,2020-03-10T20:15:20.507,2020-03-11T12:35:12.403,CWE-787,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2020-03-01,,
5035,CVE-2020-0012,2020,3,3/5/20,,A-137648844,,EoP,High,,FPC Fingerprint TEE,,"In fpc_ta_pn_get_unencrypted_image of fpc_ta_pn.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-137648844",,2020-03-10T20:15:20.587,2020-03-11T12:33:01.880,CWE-787,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2020-03-01,,
5036,CVE-2020-0042,2020,3,3/5/20,,A-137649599,,ID,Moderate,,FPC Fingerprint TEE,,"In fpc_ta_hw_auth_unwrap_key of fpc_ta_hw_auth_qsee.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-137649599",,2020-03-10T20:15:21.460,2020-03-11T17:04:08.860,CWE-125,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2020-03-01,,
5037,CVE-2020-0043,2020,3,3/5/20,,A-137650218,,ID,Moderate,,FPC Fingerprint TEE,,"In authorize_enrol of fpc_ta_hw_auth.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-137650218",,2020-03-10T20:15:21.523,2020-03-11T17:04:26.393,CWE-125,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2020-03-01,,
5038,CVE-2020-0044,2020,3,3/5/20,,A-137650219,,ID,Moderate,,FPC Fingerprint TEE,,"In set_nonce of fpc_ta_qc_auth.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-137650219",,2020-03-10T20:15:21.603,2020-03-11T15:58:21.113,CWE-125,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2020-03-01,,
5104,CVE-2020-0076,2020,4,4/5/20,,A-146056878,,EoP,High,,FPC Iris TZ App,,"In get_auth_result of the FPC IRIS TrustZone app, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-146056878",,2020-04-17T19:15:13.637,2020-04-22T19:31:29.657,CWE-787,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2020-04-01,,
5105,CVE-2020-0075,2020,4,4/5/20,,A-146057864,,ID,Moderate,,FPC Iris TZ App,,"In set_shared_key of the FPC IRIS TrustZone app, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-146057864",,2020-04-17T19:15:13.590,2020-04-22T19:36:34.163,CWE-125,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2020-04-01,,
5106,CVE-2020-0077,2020,4,4/5/20,,A-146055840,,ID,Moderate,,FPC Iris TZ App,,"In authorize_enroll of the FPC IRIS TrustZone app, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-146055840",,2020-04-17T19:15:13.670,2020-04-23T15:21:58.720,CWE-125,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2020-04-01,,
5159,CVE-2020-0016,2020,12,12/5/20,,A-171413483,,,High,,Broadcom middleware,,"In the Broadcom Nexus firmware, there is an insecure default password. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-171413483",,2020-12-14T23:15:11.453,2020-12-16T19:42:05.303,CWE-798,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data. ",2020-12-01,,
5160,CVE-2020-0019,2020,12,12/5/20,,A-171413798,,,High,,Broadcom middleware,,"In the Broadcom Nexus firmware, there is an insecure default password. This could lead to local information disclosure in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-171413798",,2020-12-14T23:15:11.517,2021-07-21T11:39:23.747,CWE-1188,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Initialization of a Resource with an Insecure Default,2020-12-01,,
