ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date
4608,CVE-2021-1948,2021,09,9/5/21,,"A-184561643,,QC-CR#2842234","https://source.codeaurora.org/quic/qsdk/platform/vendor/qcom-opensource/wlan/qca-wifi-host-cmn/commit/?id=26811bdd06af486d49ce37c4cd9c2ba72c85fa2c"" rel=""noreferrer",,High,,WLAN,,"Possible out of bound read due to lack of length check of data while parsing the beacon or probe response in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking",,2021-09-09T08:15:22.193,2021-09-22T20:23:13.247,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Out-of-bounds Read,2021-09-01
4609,CVE-2021-1974,2021,09,9/5/21,,"A-190403734,,QC-CR#2728644","https://source.codeaurora.org/quic/qsdk/platform/vendor/qcom-opensource/wlan/qca-wifi-host-cmn/commit/?id=b4462910f414ffa2ad40e19d400e389c13ac6001"" rel=""noreferrer,https://source.codeaurora.org/quic/qsdk/platform/vendor/qcom-opensource/wlan/qca-wifi-host-cmn/commit/?id=d10dd6666567d84d7c753931059d827014442ebf"" rel=""noreferrer",,High,,WLAN,,"Possible buffer over read due to lack of alignment between map or unmap length of IPA SMMU and WLAN SMMU in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-09-09T08:15:26.973,2021-09-22T15:27:02.337,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Out-of-bounds Read,2021-09-01
4610,CVE-2021-30290,2021,09,9/5/21,,"A-190403706,,QC-CR#2897378","https://source.codeaurora.org/quic/la/kernel/msm-5.4/commit/?id=08481e28e2b16467b3ee35dbce3289c38624ea48"" rel=""noreferrer",,High,,Display,,"Possible null pointer dereference due to race condition between timeline fence signal and time line fence destroy in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile",,2021-09-09T08:15:27.523,2021-09-16T12:42:12.903,CWE-367,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Time-of-check Time-of-use (TOCTOU) Race Condition,2021-09-01
4610,CVE-2021-30290,2021,09,9/5/21,,"A-190403706,,QC-CR#2897378","https://source.codeaurora.org/quic/la/kernel/msm-5.4/commit/?id=08481e28e2b16467b3ee35dbce3289c38624ea48"" rel=""noreferrer",,High,,Display,,"Possible null pointer dereference due to race condition between timeline fence signal and time line fence destroy in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile",,2021-09-09T08:15:27.523,2021-09-16T12:42:12.903,CWE-476,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,NULL Pointer Dereference,2021-09-01
4611,CVE-2021-30294,2021,09,9/5/21,,"A-190404324,,QC-CR#2900322","https://source.codeaurora.org/quic/la/kernel/msm-5.4/commit/?id=d6876813add62f3cac7c429a41cc8710005d69e8"" rel=""noreferrer",,High,,Display,,"Potential null pointer dereference in KGSL GPU auxiliary command due to improper validation of user input in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile",,2021-09-09T08:15:27.820,2021-09-15T20:35:27.923,CWE-476,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,NULL Pointer Dereference,2021-09-01
4612,CVE-2021-1886,2021,09,9/5/21,,A-176751522,,,Critical,,Closed-source component,,"Incorrect handling of pointers in trusted application key import mechanism could cause memory corruption in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Voice & Music, Snapdragon Wearables",,2021-07-13T06:15:07.580,2021-07-15T20:10:29.030,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2021-09-01
4613,CVE-2021-1888,2021,09,9/5/21,,A-176752047,,,Critical,,Closed-source component,,"Memory corruption in key parsing and import function due to double freeing the same heap allocation in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Voice & Music, Snapdragon Wearables",,2021-07-13T06:15:07.770,2021-07-15T20:14:06.263,CWE-415,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Double Free,2021-09-01
4614,CVE-2021-1889,2021,09,9/5/21,,A-176751523,,,Critical,,Closed-source component,,"Possible buffer overflow due to lack of length check in Trusted Application in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Voice & Music, Snapdragon Wearables",,2021-07-13T06:15:07.870,2021-07-15T20:15:04.030,CWE-120,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2021-09-01
4615,CVE-2021-1890,2021,09,9/5/21,,A-176752048,,,Critical,,Closed-source component,,"Improper length check of public exponent in RSA import key function could cause memory corruption. in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Voice & Music, Snapdragon Wearables",,2021-07-13T06:15:07.960,2022-06-28T14:11:45.273,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2021-09-01
4616,CVE-2021-1933,2021,09,9/5/21,,A-181682124,,,Critical,,Closed-source component,,"UE assertion is possible due to improper validation of invite message with SDP body in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,2021-09-09T08:15:16.197,2021-09-21T17:54:44.227,CWE-129,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Improper Validation of Array Index,2021-09-01
4617,CVE-2021-1946,2021,09,9/5/21,,A-181682277,,,Critical,,Closed-source component,,"Null Pointer Dereference may occur due to improper validation while processing crafted SDP body in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile",,2021-09-09T08:15:21.700,2021-09-22T20:26:19.137,CWE-476,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL Pointer Dereference,2021-09-01
4618,CVE-2021-1909,2021,09,9/5/21,,A-181682278,,,High,,Closed-source component,,"Buffer overflow occurs in trusted applications due to lack of length check of parameters in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-09-09T08:15:07.690,2021-09-22T20:33:50.687,CWE-120,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2021-09-01
4619,CVE-2021-1923,2021,09,9/5/21,,A-179039984,,,High,,Closed-source component,,"Incorrect pointer argument passed to trusted application TA could result in un-intended memory operations in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT",,2021-09-08T12:15:08.020,2021-09-14T23:01:43.230,CWE-704,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Incorrect Type Conversion or Cast,2021-09-01
4620,CVE-2021-1934,2021,09,9/5/21,,A-181682745,,,High,,Closed-source component,,"Possible memory corruption due to improper check when application loader object is explicitly destructed while application is unloading in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT",,2021-09-09T08:15:17.410,2021-09-21T17:47:23.903,CWE-415,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Double Free,2021-09-01
4621,CVE-2021-1935,2021,09,9/5/21,,A-181682438,,,High,,Closed-source component,,"Possible null pointer dereference due to lack of validation check for passed pointer during key import in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Voice & Music, Snapdragon Wearables",,2021-09-09T08:15:18.497,2021-09-21T18:09:43.233,CWE-476,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,NULL Pointer Dereference,2021-09-01
4622,CVE-2021-1952,2021,09,9/5/21,,A-181682512,,,High,,Closed-source component,,"Possible buffer over read occurs due to lack of length check of request buffer in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Voice & Music",,2021-09-09T08:15:22.440,2022-06-28T14:11:45.273,CWE-125,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Read,2021-09-01
4623,CVE-2021-1971,2021,09,9/5/21,,A-190404961,,,High,,Closed-source component,,"Possible assertion due to lack of physical layer state validation in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",,2021-09-09T08:15:26.113,2021-09-22T14:18:23.650,CWE-617,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Reachable Assertion,2021-09-01
4624,CVE-2021-30295,2021,09,9/5/21,,A-182501529,,,High,,Closed-source component,,"Possible heap overflow due to improper validation of local variable while storing current task information locally in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables",,2021-09-09T08:15:28.103,2021-09-15T20:32:16.817,CWE-120,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2021-09-01
4639,CVE-2021-0513,2021,06,6/5/21,,A-156090809,"https://android.googlesource.com/platform/frameworks/base/+/8cb7e0a881fed2a7d80b69aed77275bd483043ad"" rel=""noreferrer",EoP,High,"8.1, 9, 10, 11",,,"In deleteNotificationChannel and related functions of NotificationManagerService.java, there is a possible permission bypass due to improper state validation. This could lead to local escalation of privilege via hidden services with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9 Android-10 Android-11 Android-8.1Android ID: A-156090809","Android-9, Android-10, Android-11, Android-8",2021-06-21T17:15:08.517,2022-07-12T17:42:04.277,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2021-06-01
4642,CVE-2021-0478,2021,06,6/5/21,,A-169255797,"https://android.googlesource.com/platform/frameworks/base/+/bca2b3aeabd164c1cf4bdc113366665976b0c831"" rel=""noreferrer",EoP,High,"8.1, 9, 10, 11",,,"In updateDrawable of StatusBarIconView.java, there is a possible permission bypass due to an uncaught exception. This could lead to local escalation of privilege by running foreground services without notifying the user, with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-8.1 Android-9Android ID: A-169255797","Android-10, Android-11, Android-8, Android-9",2021-06-21T17:15:08.120,2021-06-22T20:57:24.690,CWE-755,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Handling of Exceptional Conditions,2021-06-01
4671,CVE-2020-0100,2020,05,5/1/20,,A-150156584,https://android.googlesource.com/platform/frameworks/av/+/cf4c5675c2c7ab822ed1ff12350c78575153f3cb,ID,High,"8.0, 8.1",,,"In onTransact of IHDCP.cpp, there is a possible out of bounds read due to incorrect error handling. This could lead to local information disclosure of data from a privileged process with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-8.0Android ID: A-150156584","Android-8, Android-8",2020-05-14T21:15:12.167,2020-05-18T13:02:32.250,CWE-125,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2020-05-01
4682,CVE-2019-19536,2020,05,5/5/20,,"A-146642883,",https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=ead16e53c2f0ed946d82d4037c630e2f60f4ab69,ID,High,,PCAN-USB driver,,"In the Linux kernel before 5.2.9, there is an info-leak bug that can be caused by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_pro.c driver, aka CID-ead16e53c2f0.",5.2.9,2019-12-03T16:15:13.550,2022-03-31T18:22:16.000,CWE-909,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,HIGH,NONE,NONE,4.6,MEDIUM,Missing Initialization of Resource,2020-05-01
4683,CVE-2020-0064,2020,05,5/5/20,,"A-149866855,M-ALPS04737871",,ID,High,,Omacp,,An improper authorization while processing the provisioning data.Product: AndroidVersions: Android SoCAndroid ID: A-149866855,,2020-05-14T21:15:11.570,2021-07-21T11:39:23.747,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2020-05-01
4684,CVE-2020-0065,2020,05,5/5/20,,"A-149813448,M-ALPS04886658",,ID,High,,Android suite daemon,,An improper authorization in the receiver component of the Android Suite Daemon.Product: AndroidVersions: Android SoCAndroid ID: A-149813448,,2020-05-14T21:15:11.650,2021-07-21T11:39:23.747,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2020-05-01
4685,CVE-2020-0090,2020,05,5/5/20,,"A-149813048,M-ALPS04983879",,ID,High,,Email,,An improper authorization in the receiver component of Email.Product: AndroidVersions: Android SoCAndroid ID: A-149813048,,2020-05-14T21:15:11.697,2021-07-21T11:39:23.747,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2020-05-01
4692,CVE-2020-3625,2020,05,5/5/20,,"A-148816727,QC-CR#2493825",,,High,,Security,,"When making query to DSP capabilities, Stack out of bounds occurs due to wrong buffer length configured for DSP attributes in Snapdragon Auto, Snapdragon Consumer IOT, Snapdragon Mobile in SM8250, SXR2130",,2020-06-02T15:15:13.853,2020-06-03T19:41:34.073,CWE-120,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2020-05-01
4695,CVE-2020-3641,2020,05,5/5/20,,A-148816624,,,Critical,,Closed-source component,,"Integer overflow may occur if atom size is less than atom offset as there is improper validation of atom size in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8053, APQ8096AU, APQ8098, Kamorta, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8953, MSM8996AU, MSM8998, QCA6574AU, QCM2150, QCS405, QCS605, QM215, Rennell, SA6155P, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR2130",,2020-06-02T15:15:14.070,2020-06-03T13:47:23.780,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Integer Overflow or Wraparound,2020-05-01
4728,CVE-2020-3626,2020,06,6/5/20,,A-150697952,,,High,,Closed-source component,,"Any application can bind to it and exercise the APIs due to no protection for AIDL uimlpaservice in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables in APQ8053, APQ8096AU, APQ8098, MSM8905, MSM8909W, MSM8917, MSM8920, MSM8937, MSM8940, MSM8953, MSM8996AU, MSM8998, Nicobar, QCA6574AU, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130",,2020-06-22T07:15:11.943,2020-06-25T12:55:37.643,CWE-276,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Incorrect Default Permissions,2020-06-01
4729,CVE-2020-3628,2020,06,6/5/20,,A-150695508,,,High,,Closed-source component,,"Improper access due to socket opened by the logging application without specifying localhost address in Snapdragon Consumer IOT, Snapdragon Mobile in APQ8053, Rennell, SDX20",,2020-06-22T07:15:12.007,2021-07-21T11:39:23.747,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2020-06-01
4732,CVE-2020-3658,2020,06,6/5/20,,A-150697838,,,High,,Closed-source component,,"Possible null-pointer dereference can occur while parsing mp4 clip with corrupted sample table atoms in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8017, APQ8053, APQ8096AU, APQ8098, Kamorta, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8920, MSM8937, MSM8940, MSM8953, MSM8996, MSM8996AU, MSM8998, QCA6574AU, QCS405, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130",,2020-06-22T07:15:12.163,2020-06-25T16:22:43.543,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,HIGH,9.1,CRITICAL,Out-of-bounds Read,2020-06-01
4732,CVE-2020-3658,2020,06,6/5/20,,A-150697838,,,High,,Closed-source component,,"Possible null-pointer dereference can occur while parsing mp4 clip with corrupted sample table atoms in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8017, APQ8053, APQ8096AU, APQ8098, Kamorta, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8920, MSM8937, MSM8940, MSM8953, MSM8996, MSM8996AU, MSM8998, QCA6574AU, QCS405, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130",,2020-06-22T07:15:12.163,2020-06-25T16:22:43.543,CWE-476,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,HIGH,9.1,CRITICAL,NULL Pointer Dereference,2020-06-01
4733,CVE-2020-3660,2020,06,6/5/20,,A-150695050,,,High,,Closed-source component,,"Possible null-pointer dereference can occur while parsing mp4 clip with corrupted sample table atoms in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8017, APQ8053, APQ8096AU, APQ8098, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8953, MSM8996, MSM8996AU, MSM8998, QCA6574AU, QCS405, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR2130",,2020-06-22T07:15:12.210,2020-06-25T15:43:30.690,CWE-129,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Improper Validation of Array Index,2020-06-01
4733,CVE-2020-3660,2020,06,6/5/20,,A-150695050,,,High,,Closed-source component,,"Possible null-pointer dereference can occur while parsing mp4 clip with corrupted sample table atoms in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8017, APQ8053, APQ8096AU, APQ8098, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8953, MSM8996, MSM8996AU, MSM8998, QCA6574AU, QCS405, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR2130",,2020-06-22T07:15:12.210,2020-06-25T15:43:30.690,CWE-476,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL Pointer Dereference,2020-06-01
4734,CVE-2020-3661,2020,06,6/5/20,,A-150695169,,,High,,Closed-source component,,"Buffer overflow will happen while parsing mp4 clip with corrupted sample atoms values which exceeds MAX_UINT32 range due to lack of validation checks in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8017, APQ8053, APQ8096AU, APQ8098, Kamorta, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8920, MSM8937, MSM8940, MSM8953, MSM8996, MSM8996AU, MSM8998, QCA6574AU, QCS405, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130",,2020-06-22T07:15:12.273,2020-06-25T15:33:01.313,CWE-120,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2020-06-01
4735,CVE-2020-3662,2020,06,6/5/20,,A-150696661,,,High,,Closed-source component,,"Buffer overflow can occur while parsing eac3 header while playing the clip which is nonstandard in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8017, APQ8053, APQ8096AU, APQ8098, MSM8909W, MSM8917, MSM8953, MSM8996, MSM8996AU, MSM8998, QCA6574AU, QCS405, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR2130",,2020-06-22T07:15:12.320,2020-06-25T20:46:33.060,CWE-120,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2020-06-01
4736,CVE-2020-3663,2020,06,6/5/20,,A-150697436,,,High,,Closed-source component,,"Buffer over-write may occur during fetching track decoder specific information if cb size exceeds buffer size in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8017, APQ8053, APQ8096AU, APQ8098, Kamorta, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8920, MSM8937, MSM8940, MSM8953, MSM8996, MSM8996AU, MSM8998, QCA6574AU, QCS405, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130",,2020-06-22T07:15:12.367,2020-06-25T20:38:07.793,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2020-06-01
4747,CVE-2020-0399,2020,09,9/1/20,,A-153993591,"https://android.googlesource.com/platform/frameworks/opt/telephony/+/0126084de146b51a842d7604cddb3303f46cade7,https://android.googlesource.com/platform/packages/services/Telephony/+/4e6a25843d7ef14301eb8cb5985c84d54785fbc4,https://android.googlesource.com/platform/packages/services/Telephony/+/11c41d321d0c2dc3631f37d2f8f3ebc745f454d2",ID,High,"8.0, 8.1, 9, 10",,,"In showLimitedSimFunctionWarningNotification of NotificationMgr.java, there is a possible permission bypass due to an unsafe PendingIntent. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9 Android-10 Android-11Android ID: A-153993591","Android-8, Android-8, Android-9, Android-10, Android-11",2020-09-17T16:15:13.943,2021-07-21T11:39:23.747,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2020-09-01
4748,CVE-2020-0245,2020,09,9/1/20,,A-152496149,https://android.googlesource.com/platform/frameworks/av/+/b875a5fe0db2e2d4bf44746bb8ca4dc1e959925e,ID,High,10,,,"In DecodeFrameCombinedMode of combined_decode.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11 Android-8.0 Android-8.1 Android-9 Android-10Android ID: A-152496149","Android-11, Android-8, Android-8, Android-9, Android-10",2020-09-17T16:15:12.567,2020-09-23T21:13:44.910,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2020-09-01
4760,CVE-2020-0245,2020,09,9/1/20,,,,,,,Media Codecs,,"In DecodeFrameCombinedMode of combined_decode.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11 Android-8.0 Android-8.1 Android-9 Android-10Android ID: A-152496149","Android-11, Android-8, Android-8, Android-9, Android-10",2020-09-17T16:15:12.567,2020-09-23T21:13:44.910,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2020-09-01
