CVE,SMR,no_sam,vul_true,SAMSUNG,cwe,cwe_info,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,Month,Year,Date_samsung
CVE-2022-39915,SMR-DEC 2022,False,,,NVD-CWE-Other,,"Improper access control vulnerability in Calendar prior to versions 11.6.08.0 in Android Q(10), 12.2.11.3000 in Android R(11), 12.3.07.2000 in Android S(12), and 12.4.02.0 in Android T(13) allows attackers to access sensitive information via implicit intent.","11.6.08.0, 12.2.11.3000, 12.3.07.2000, 12.4.02.0",2022-12-08T16:15:13.173,2022-12-12T16:07:33.953,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,12,2022,2022-12-01
CVE-2022-39915,SMR-DEC 2022,False,,,CWE-284,Improper Access Control,"Improper access control vulnerability in Calendar prior to versions 11.6.08.0 in Android Q(10), 12.2.11.3000 in Android R(11), 12.3.07.2000 in Android S(12), and 12.4.02.0 in Android T(13) allows attackers to access sensitive information via implicit intent.","11.6.08.0, 12.2.11.3000, 12.3.07.2000, 12.4.02.0",2022-12-08T16:15:13.173,2022-12-12T16:07:33.953,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,12,2022,2022-12-01
CVE-2022-39914,SMR-DEC 2022,False,,,CWE-863,Incorrect Authorization,Exposure of Sensitive Information from an Unauthorized Actor vulnerability in Samsung DisplayManagerService prior to Android T(13) allows local attacker to access connected DLNA device information.,,2022-12-08T16:15:13.110,2022-12-12T16:06:50.407,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,12,2022,2022-12-01
CVE-2022-39914,SMR-DEC 2022,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Exposure of Sensitive Information from an Unauthorized Actor vulnerability in Samsung DisplayManagerService prior to Android T(13) allows local attacker to access connected DLNA device information.,,2022-12-08T16:15:13.110,2022-12-12T16:06:50.407,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,12,2022,2022-12-01
CVE-2022-39909,SMR-DEC 2022,False,,,CWE-345,Insufficient Verification of Data Authenticity,Insufficient verification of data authenticity vulnerability in Samsung Gear IconX PC Manager prior to version 2.1.221019.51 allows local attackers to create arbitrary file using symbolic link.,2.1.221019.51,2022-12-08T16:15:12.790,2022-12-12T15:59:07.207,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,5.5,MEDIUM,12,2022,2022-12-01
CVE-2022-39909,SMR-DEC 2022,False,,,CWE-345,Insufficient Verification of Data Authenticity,Insufficient verification of data authenticity vulnerability in Samsung Gear IconX PC Manager prior to version 2.1.221019.51 allows local attackers to create arbitrary file using symbolic link.,2.1.221019.51,2022-12-08T16:15:12.790,2022-12-12T15:59:07.207,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,5.5,MEDIUM,12,2022,2022-12-01
CVE-2022-39913,SMR-DEC 2022,False,,,CWE-863,Incorrect Authorization,Exposure of Sensitive Information to an Unauthorized Actor in Persona Manager prior to Android T(13) allows local attacker to access user profiles information.,,2022-12-08T16:15:13.047,2022-12-12T16:06:19.617,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,12,2022,2022-12-01
CVE-2022-39913,SMR-DEC 2022,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Exposure of Sensitive Information to an Unauthorized Actor in Persona Manager prior to Android T(13) allows local attacker to access user profiles information.,,2022-12-08T16:15:13.047,2022-12-12T16:06:19.617,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,12,2022,2022-12-01
CVE-2021-25343,SMR-JAN 2021,False,,,CWE-287,Improper Authentication,Calling of non-existent provider in Samsung Members prior to version 2.4.81.13 (in Android O(8.1) and below) and 3.8.00.13 (in Android P(9.0) and above) allows unauthorized actions including denial of service attack by hijacking the provider.,"2.4.81.13, 8.1, 3.8.00.13, 9.0",2021-03-04T22:15:13.970,2021-03-11T15:27:28.327,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,LOW,3.3,LOW,01,2021,2021-01-01
CVE-2021-25343,SMR-JAN 2021,False,,,CWE-287,Improper Authentication,Calling of non-existent provider in Samsung Members prior to version 2.4.81.13 (in Android O(8.1) and below) and 3.8.00.13 (in Android P(9.0) and above) allows unauthorized actions including denial of service attack by hijacking the provider.,"2.4.81.13, 8.1, 3.8.00.13, 9.0",2021-03-04T22:15:13.970,2021-03-11T15:27:28.327,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,LOW,3.3,LOW,01,2021,2021-01-01
CVE-2021-25341,SMR-JAN 2021,False,,,CWE-287,Improper Authentication,Calling of non-existent provider in S Assistant prior to version 6.5.01.22 allows unauthorized actions including denial of service attack by hijacking the provider.,6.5.01.22,2021-03-04T22:15:13.813,2021-03-05T20:51:50.383,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,LOW,3.3,LOW,01,2021,2021-01-01
CVE-2021-25341,SMR-JAN 2021,False,,,CWE-287,Improper Authentication,Calling of non-existent provider in S Assistant prior to version 6.5.01.22 allows unauthorized actions including denial of service attack by hijacking the provider.,6.5.01.22,2021-03-04T22:15:13.813,2021-03-05T20:51:50.383,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,LOW,3.3,LOW,01,2021,2021-01-01
CVE-2021-25332,SMR-JAN 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Improper access control in Samsung Pay mini application prior to v4.0.14 allows unauthorized access to contacts information over the lockscreen in specific condition.,4.0.14,2021-03-04T21:15:13.260,2021-03-11T15:43:59.480,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,01,2021,2021-01-01
CVE-2021-25332,SMR-JAN 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Improper access control in Samsung Pay mini application prior to v4.0.14 allows unauthorized access to contacts information over the lockscreen in specific condition.,4.0.14,2021-03-04T21:15:13.260,2021-03-11T15:43:59.480,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,01,2021,2021-01-01
CVE-2021-25331,SMR-JAN 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Improper access control in Samsung Pay mini application prior to v4.0.14 allows unauthorized access to balance information over the lockscreen in specific condition.,4.0.14,2021-03-04T21:15:13.057,2021-03-11T16:59:39.183,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,01,2021,2021-01-01
CVE-2021-25331,SMR-JAN 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Improper access control in Samsung Pay mini application prior to v4.0.14 allows unauthorized access to balance information over the lockscreen in specific condition.,4.0.14,2021-03-04T21:15:13.057,2021-03-11T16:59:39.183,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,01,2021,2021-01-01
CVE-2021-25348,SMR-JAN 2021,False,,,NVD-CWE-Other,,Improper permission grant check in Samsung Internet prior to version 13.0.1.60 allows access to files in internal storage without authorized STORAGE permission.,13.0.1.60,2021-03-04T22:15:14.377,2021-03-05T20:50:33.083,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,01,2021,2021-01-01
CVE-2021-25348,SMR-JAN 2021,False,,,CWE-703,Improper Check or Handling of Exceptional Conditions,Improper permission grant check in Samsung Internet prior to version 13.0.1.60 allows access to files in internal storage without authorized STORAGE permission.,13.0.1.60,2021-03-04T22:15:14.377,2021-03-05T20:50:33.083,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,01,2021,2021-01-01
CVE-2021-25333,SMR-JAN 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Improper access control in Samsung Pay mini application prior to v4.0.14 allows unauthorized access to balance information over the lockscreen via scanning specific QR code.,4.0.14,2021-03-04T21:15:13.337,2021-03-11T17:46:06.087,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,01,2021,2021-01-01
CVE-2021-25333,SMR-JAN 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Improper access control in Samsung Pay mini application prior to v4.0.14 allows unauthorized access to balance information over the lockscreen via scanning specific QR code.,4.0.14,2021-03-04T21:15:13.337,2021-03-11T17:46:06.087,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,01,2021,2021-01-01
CVE-2021-25342,SMR-JAN 2021,False,,,CWE-287,Improper Authentication,Calling of non-existent provider in SMP sdk prior to version 3.0.9 allows unauthorized actions including denial of service attack by hijacking the provider.,3.0.9,2021-03-04T22:15:13.890,2021-03-11T15:27:06.213,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,LOW,3.3,LOW,01,2021,2021-01-01
CVE-2021-25342,SMR-JAN 2021,False,,,CWE-287,Improper Authentication,Calling of non-existent provider in SMP sdk prior to version 3.0.9 allows unauthorized actions including denial of service attack by hijacking the provider.,3.0.9,2021-03-04T22:15:13.890,2021-03-11T15:27:06.213,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,LOW,3.3,LOW,01,2021,2021-01-01
CVE-2021-25353,SMR-FEB 2021,False,,,NVD-CWE-noinfo,,Using empty PendingIntent in Galaxy Themes prior to version 5.2.00.1215 allows local attackers to read/write private file directories of Galaxy Themes application without permission via hijacking the PendingIntent.,5.2.00.1215,2021-03-25T17:15:13.693,2021-04-01T14:35:29.227,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE,7.1,HIGH,02,2021,2021-02-01
CVE-2021-25353,SMR-FEB 2021,False,,,CWE-285,Improper Authorization,Using empty PendingIntent in Galaxy Themes prior to version 5.2.00.1215 allows local attackers to read/write private file directories of Galaxy Themes application without permission via hijacking the PendingIntent.,5.2.00.1215,2021-03-25T17:15:13.693,2021-04-01T14:35:29.227,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE,7.1,HIGH,02,2021,2021-02-01
CVE-2021-25355,SMR-FEB 2021,False,,,CWE-276,Incorrect Default Permissions,Using unsafe PendingIntent in Samsung Notes prior to version 4.2.00.22 allows local attackers unauthorized action without permission via hijacking the PendingIntent.,4.2.00.22,2021-03-25T17:15:13.867,2021-03-30T21:08:38.847,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,02,2021,2021-02-01
CVE-2021-25355,SMR-FEB 2021,False,,,CWE-285,Improper Authorization,Using unsafe PendingIntent in Samsung Notes prior to version 4.2.00.22 allows local attackers unauthorized action without permission via hijacking the PendingIntent.,4.2.00.22,2021-03-25T17:15:13.867,2021-03-30T21:08:38.847,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,02,2021,2021-02-01
CVE-2021-25354,SMR-FEB 2021,False,,,NVD-CWE-Other,,Improper input check in Samsung Internet prior to version 13.2.1.46 allows attackers to launch non-exported activity in Samsung Browser via malicious deeplink.,13.2.1.46,2021-03-25T17:15:13.773,2023-06-30T17:43:26.253,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,LOW,LOW,LOW,5.3,MEDIUM,02,2021,2021-02-01
CVE-2021-25354,SMR-FEB 2021,False,,,CWE-285,Improper Authorization,Improper input check in Samsung Internet prior to version 13.2.1.46 allows attackers to launch non-exported activity in Samsung Browser via malicious deeplink.,13.2.1.46,2021-03-25T17:15:13.773,2023-06-30T17:43:26.253,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,LOW,LOW,LOW,5.3,MEDIUM,02,2021,2021-02-01
CVE-2021-25366,SMR-FEB 2021,False,,,NVD-CWE-Other,,Improper access control in Samsung Internet prior to version 13.2.1.70 allows physically proximate attackers to bypass the secret mode's authentication.,13.2.1.70,2021-03-25T17:15:13.943,2022-09-23T19:13:05.463,cvssMetricV31,PHYSICAL,LOW,HIGH,NONE,LOW,LOW,NONE,2.9,LOW,02,2021,2021-02-01
CVE-2021-25366,SMR-FEB 2021,False,,,CWE-703,Improper Check or Handling of Exceptional Conditions,Improper access control in Samsung Internet prior to version 13.2.1.70 allows physically proximate attackers to bypass the secret mode's authentication.,13.2.1.70,2021-03-25T17:15:13.943,2022-09-23T19:13:05.463,cvssMetricV31,PHYSICAL,LOW,HIGH,NONE,LOW,LOW,NONE,2.9,LOW,02,2021,2021-02-01
CVE-2021-25350,SMR-FEB 2021,False,,,CWE-532,Insertion of Sensitive Information into Log File,Information Exposure vulnerability in Samsung Account prior to version 12.1.1.3 allows physically proximate attackers to access user information via log.,12.1.1.3,2021-03-25T17:15:13.397,2021-03-30T21:18:45.847,cvssMetricV31,PHYSICAL,LOW,HIGH,NONE,HIGH,NONE,NONE,3.9,LOW,02,2021,2021-02-01
CVE-2021-25350,SMR-FEB 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Information Exposure vulnerability in Samsung Account prior to version 12.1.1.3 allows physically proximate attackers to access user information via log.,12.1.1.3,2021-03-25T17:15:13.397,2021-03-30T21:18:45.847,cvssMetricV31,PHYSICAL,LOW,HIGH,NONE,HIGH,NONE,NONE,3.9,LOW,02,2021,2021-02-01
CVE-2021-25349,SMR-FEB 2021,False,,,NVD-CWE-Other,,Using unsafe PendingIntent in Slow Motion Editor prior to version 3.5.18.5 allows local attackers unauthorized action without permission via hijacking the PendingIntent.,3.5.18.5,2021-03-25T17:15:13.303,2022-08-12T18:02:38.850,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,02,2021,2021-02-01
CVE-2021-25349,SMR-FEB 2021,False,,,CWE-284,Improper Access Control,Using unsafe PendingIntent in Slow Motion Editor prior to version 3.5.18.5 allows local attackers unauthorized action without permission via hijacking the PendingIntent.,3.5.18.5,2021-03-25T17:15:13.303,2022-08-12T18:02:38.850,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,02,2021,2021-02-01
CVE-2021-25368,SMR-FEB 2021,False,,,CWE-287,Improper Authentication,Hijacking vulnerability in Samsung Cloud prior to version 4.7.0.3 allows attackers to intercept when the provider is executed.,4.7.0.3,2021-03-25T17:15:14.130,2021-03-30T20:56:12.317,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,02,2021,2021-02-01
CVE-2021-25368,SMR-FEB 2021,False,,,CWE-287,Improper Authentication,Hijacking vulnerability in Samsung Cloud prior to version 4.7.0.3 allows attackers to intercept when the provider is executed.,4.7.0.3,2021-03-25T17:15:14.130,2021-03-30T20:56:12.317,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,02,2021,2021-02-01
CVE-2021-25352,SMR-FEB 2021,False,,,CWE-668,Exposure of Resource to Wrong Sphere,Using PendingIntent with implicit intent in Bixby Voice prior to version 3.0.52.14 allows attackers to execute privileged action by hijacking and modifying the intent.,3.0.52.14,2021-03-25T17:15:13.600,2022-08-12T18:02:33.353,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,02,2021,2021-02-01
CVE-2021-25352,SMR-FEB 2021,False,,,CWE-285,Improper Authorization,Using PendingIntent with implicit intent in Bixby Voice prior to version 3.0.52.14 allows attackers to execute privileged action by hijacking and modifying the intent.,3.0.52.14,2021-03-25T17:15:13.600,2022-08-12T18:02:33.353,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,02,2021,2021-02-01
CVE-2021-25367,SMR-FEB 2021,False,,,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Path Traversal vulnerability in Samsung Notes prior to version 4.2.00.22 allows attackers to access local files without permission.,4.2.00.22,2021-03-25T17:15:14.037,2021-03-30T20:54:15.977,cvssMetricV31,NETWORK,LOW,LOW,NONE,LOW,LOW,NONE,5.4,MEDIUM,02,2021,2021-02-01
CVE-2021-25367,SMR-FEB 2021,False,,,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Path Traversal vulnerability in Samsung Notes prior to version 4.2.00.22 allows attackers to access local files without permission.,4.2.00.22,2021-03-25T17:15:14.037,2021-03-30T20:54:15.977,cvssMetricV31,NETWORK,LOW,LOW,NONE,LOW,LOW,NONE,5.4,MEDIUM,02,2021,2021-02-01
CVE-2021-25351,SMR-FEB 2021,False,,,NVD-CWE-Other,,Improper Access Control in EmailValidationView in Samsung Account prior to version 10.7.0.7 and 12.1.1.3 allows physically proximate attackers to log out user account on device without user password.,"10.7.0.7, 12.1.1.3",2021-03-25T17:15:13.507,2022-09-23T19:13:21.667,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,NONE,LOW,NONE,2.4,LOW,02,2021,2021-02-01
CVE-2021-25351,SMR-FEB 2021,False,,,CWE-285,Improper Authorization,Improper Access Control in EmailValidationView in Samsung Account prior to version 10.7.0.7 and 12.1.1.3 allows physically proximate attackers to log out user account on device without user password.,"10.7.0.7, 12.1.1.3",2021-03-25T17:15:13.507,2022-09-23T19:13:21.667,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,NONE,LOW,NONE,2.4,LOW,02,2021,2021-02-01
CVE-2021-25373,SMR-MAR 2021,False,,,NVD-CWE-noinfo,,"Using unsafe PendingIntent in Customization Service prior to version 2.2.02.1 in Android O(8.x), 2.4.03.0 in Android P(9.0), 2.7.02.1 in Android Q(10.0) and 2.9.01.1 in Android R(11.0) allows local attackers to perform unauthorized action without permission via hijacking the PendingIntent.","2.2.02.1, 2.4.03.0, 9.0, 2.7.02.1, 10.0, 2.9.01.1, 11.0",2021-04-09T18:15:15.023,2022-08-12T18:02:07.783,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,03,2021,2021-03-01
CVE-2021-25373,SMR-MAR 2021,False,,,CWE-285,Improper Authorization,"Using unsafe PendingIntent in Customization Service prior to version 2.2.02.1 in Android O(8.x), 2.4.03.0 in Android P(9.0), 2.7.02.1 in Android Q(10.0) and 2.9.01.1 in Android R(11.0) allows local attackers to perform unauthorized action without permission via hijacking the PendingIntent.","2.2.02.1, 2.4.03.0, 9.0, 2.7.02.1, 10.0, 2.9.01.1, 11.0",2021-04-09T18:15:15.023,2022-08-12T18:02:07.783,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,03,2021,2021-03-01
CVE-2021-25379,SMR-APR 2021,False,,,NVD-CWE-Other,,Intent redirection vulnerability in Gallery prior to version 5.4.16.1 allows attacker to execute privileged action.,5.4.16.1,2021-04-09T18:15:15.460,2021-04-23T13:36:42.477,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,04,2021,2021-04-01
CVE-2021-25379,SMR-APR 2021,False,,,CWE-926,Improper Export of Android Application Components,Intent redirection vulnerability in Gallery prior to version 5.4.16.1 allows attacker to execute privileged action.,5.4.16.1,2021-04-09T18:15:15.460,2021-04-23T13:36:42.477,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,04,2021,2021-04-01
CVE-2021-25375,SMR-APR 2021,False,,,CWE-330,Use of Insufficiently Random Values,Using predictable index for attachments in Samsung Email prior to version 6.1.41.0 allows remote attackers to get attachments of another emails when users open the malicious attachment.,6.1.41.0,2021-04-09T18:15:15.163,2021-04-23T13:26:53.980,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,04,2021,2021-04-01
CVE-2021-25375,SMR-APR 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Using predictable index for attachments in Samsung Email prior to version 6.1.41.0 allows remote attackers to get attachments of another emails when users open the malicious attachment.,6.1.41.0,2021-04-09T18:15:15.163,2021-04-23T13:26:53.980,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,04,2021,2021-04-01
CVE-2021-25377,SMR-APR 2021,False,,,CWE-269,Improper Privilege Management,"Intent redirection in Samsung Experience Service versions 10.8.0.4 in Android P(9.0) below, and 12.2.0.5 in Android Q(10.0) above allows attacker to execute privileged action.","10.8.0.4, 9.0, 12.2.0.5, 10.0",2021-04-09T18:15:15.320,2021-04-21T18:25:47.323,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,04,2021,2021-04-01
CVE-2021-25377,SMR-APR 2021,False,,,CWE-287,Improper Authentication,"Intent redirection in Samsung Experience Service versions 10.8.0.4 in Android P(9.0) below, and 12.2.0.5 in Android Q(10.0) above allows attacker to execute privileged action.","10.8.0.4, 9.0, 12.2.0.5, 10.0",2021-04-09T18:15:15.320,2021-04-21T18:25:47.323,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,04,2021,2021-04-01
CVE-2021-25374,SMR-APR 2021,False,,,NVD-CWE-Other,,"An improper authorization vulnerability in Samsung Members ""samsungrewards"" scheme for deeplink in versions 2.4.83.9 in Android O(8.1) and below, and 3.9.00.9 in Android P(9.0) and above allows remote attackers to access a user data related with Samsung Account.","2.4.83.9, 8.1, 3.9.00.9, 9.0",2021-04-09T18:15:15.100,2022-07-14T15:44:12.747,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,04,2021,2021-04-01
CVE-2021-25374,SMR-APR 2021,False,,,CWE-285,Improper Authorization,"An improper authorization vulnerability in Samsung Members ""samsungrewards"" scheme for deeplink in versions 2.4.83.9 in Android O(8.1) and below, and 3.9.00.9 in Android P(9.0) and above allows remote attackers to access a user data related with Samsung Account.","2.4.83.9, 8.1, 3.9.00.9, 9.0",2021-04-09T18:15:15.100,2022-07-14T15:44:12.747,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,04,2021,2021-04-01
CVE-2021-25378,SMR-APR 2021,False,,,NVD-CWE-Other,,Improper access control of certain port in SmartThings prior to version 1.7.63.6 allows remote temporary denial of service.,1.7.63.6,2021-04-09T18:15:15.380,2022-09-23T19:12:57.167,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,LOW,5.3,MEDIUM,04,2021,2021-04-01
CVE-2021-25378,SMR-APR 2021,False,,,CWE-20,Improper Input Validation,Improper access control of certain port in SmartThings prior to version 1.7.63.6 allows remote temporary denial of service.,1.7.63.6,2021-04-09T18:15:15.380,2022-09-23T19:12:57.167,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,LOW,5.3,MEDIUM,04,2021,2021-04-01
CVE-2021-25376,SMR-APR 2021,False,,,CWE-662,Improper Synchronization,An improper synchronization logic in Samsung Email prior to version 6.1.41.0 can leak messages in certain mailbox in plain text when STARTTLS negotiation is failed.,6.1.41.0,2021-04-09T18:15:15.240,2021-04-23T13:29:01.200,cvssMetricV31,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,5.3,MEDIUM,04,2021,2021-04-01
CVE-2021-25376,SMR-APR 2021,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,An improper synchronization logic in Samsung Email prior to version 6.1.41.0 can leak messages in certain mailbox in plain text when STARTTLS negotiation is failed.,6.1.41.0,2021-04-09T18:15:15.240,2021-04-23T13:29:01.200,cvssMetricV31,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,5.3,MEDIUM,04,2021,2021-04-01
CVE-2021-25381,SMR-APR 2021,False,,,CWE-276,Incorrect Default Permissions,"Using unsafe PendingIntent in Samsung Account in versions 10.8.0.4 in Android P(9.0) and below, and 12.1.1.3 in Android Q(10.0) and above allows local attackers to perform unauthorized action without permission via hijacking the PendingIntent.","10.8.0.4, 9.0, 12.1.1.3, 10.0",2021-04-09T18:15:15.943,2021-04-19T12:16:55.007,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,04,2021,2021-04-01
CVE-2021-25381,SMR-APR 2021,False,,,CWE-285,Improper Authorization,"Using unsafe PendingIntent in Samsung Account in versions 10.8.0.4 in Android P(9.0) and below, and 12.1.1.3 in Android Q(10.0) and above allows local attackers to perform unauthorized action without permission via hijacking the PendingIntent.","10.8.0.4, 9.0, 12.1.1.3, 10.0",2021-04-09T18:15:15.943,2021-04-19T12:16:55.007,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,04,2021,2021-04-01
CVE-2021-25380,SMR-APR 2021,False,,,CWE-755,Improper Handling of Exceptional Conditions,Improper handling of exceptional conditions in Bixby prior to version 3.0.53.02 allows attacker to execute the actions registered by the user.,3.0.53.02,2021-04-09T18:15:15.850,2023-06-26T19:20:14.217,cvssMetricV31,NETWORK,LOW,NONE,NONE,LOW,LOW,LOW,7.3,HIGH,04,2021,2021-04-01
CVE-2021-25380,SMR-APR 2021,False,,,CWE-703,Improper Check or Handling of Exceptional Conditions,Improper handling of exceptional conditions in Bixby prior to version 3.0.53.02 allows attacker to execute the actions registered by the user.,3.0.53.02,2021-04-09T18:15:15.850,2023-06-26T19:20:14.217,cvssMetricV31,NETWORK,LOW,NONE,NONE,LOW,LOW,LOW,7.3,HIGH,04,2021,2021-04-01
CVE-2021-25402,SMR-MAY 2021,False,,,CWE-922,The product stores sensitive information without properly limiting read or write access by unauthorized actors. ,Information Exposure vulnerability in Samsung Notes prior to version 4.2.04.27 allows attacker to access s pen latency information.,4.2.04.27,2021-06-11T15:15:09.590,2021-06-21T16:17:30.983,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,05,2021,2021-05-01
CVE-2021-25402,SMR-MAY 2021,False,,,CWE-922,The product stores sensitive information without properly limiting read or write access by unauthorized actors. ,Information Exposure vulnerability in Samsung Notes prior to version 4.2.04.27 allows attacker to access s pen latency information.,4.2.04.27,2021-06-11T15:15:09.590,2021-06-21T16:17:30.983,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,05,2021,2021-05-01
CVE-2021-25401,SMR-MAY 2021,False,,,NVD-CWE-Other,,Intent redirection vulnerability in Samsung Health prior to version 6.16 allows attacker to execute privileged action.,6.16,2021-06-11T15:15:09.527,2022-07-30T12:58:17.300,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,05,2021,2021-05-01
CVE-2021-25401,SMR-MAY 2021,False,,,CWE-20,Improper Input Validation,Intent redirection vulnerability in Samsung Health prior to version 6.16 allows attacker to execute privileged action.,6.16,2021-06-11T15:15:09.527,2022-07-30T12:58:17.300,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,05,2021,2021-05-01
CVE-2021-25400,SMR-MAY 2021,False,,,NVD-CWE-Other,,Intent redirection vulnerability in Samsung Internet prior to version 14.0.1.20 allows attacker to execute privileged action.,14.0.1.20,2021-06-11T15:15:09.467,2022-07-30T12:58:38.243,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,05,2021,2021-05-01
